Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
5060,CA-2022-109722,5/12/2022,7/12/2022,Second Class,TP-21130,Consumer,40324,TEC-PH-10000560,699,2,195,98
5061,CA-2022-109722,5/12/2022,7/12/2022,Second Class,TP-21130,Consumer,40324,OFF-ST-10000060,584,9,70,82
5062,CA-2021-136798,8/5/2021,12/5/2021,Standard Class,DL-12925,Consumer,55407,OFF-BI-10003684,43,2,21,98
5063,CA-2021-136798,8/5/2021,12/5/2021,Standard Class,DL-12925,Consumer,55407,TEC-PH-10000441,377,3,105,97
5064,CA-2021-136798,8/5/2021,12/5/2021,Standard Class,DL-12925,Consumer,55407,FUR-FU-10000723,123,3,11,96
5065,CA-2023-122196,22/09/2023,24/09/2023,First Class,CA-12265,Consumer,19805,TEC-PH-10004977,391,2,113,98
5066,CA-2023-142090,30/11/2023,7/12/2023,Standard Class,SC-20380,Consumer,27217,TEC-AC-10002001,383,3,,976
5067,CA-2023-142090,30/11/2023,7/12/2023,Standard Class,SC-20380,Consumer,27217,FUR-TA-10001889,1781,7,,682
5068,CA-2023-160934,15/01/2023,19/01/2023,Standard Class,TT-21460,Home Office,90008,OFF-AR-10003504,21,5,6,4
5069,CA-2020-124478,8/8/2020,12/8/2020,Standard Class,MA-17560,Home Office,48183,TEC-CO-10001571,549,1,274,99
5070,CA-2020-124478,8/8/2020,12/8/2020,Standard Class,MA-17560,Home Office,48183,OFF-AP-10002495,167,3,,535
5071,CA-2020-124478,8/8/2020,12/8/2020,Standard Class,MA-17560,Home Office,48183,OFF-EN-10002500,38,3,17,34
5072,CA-2020-124478,8/8/2020,12/8/2020,Standard Class,MA-17560,Home Office,48183,FUR-FU-10002088,53,6,22,88
5073,CA-2020-124478,8/8/2020,12/8/2020,Standard Class,MA-17560,Home Office,48183,TEC-PH-10001128,299,2,83,98
5074,CA-2021-145485,5/11/2021,5/11/2021,Same Day,JM-16195,Consumer,94109,OFF-ST-10000649,62,4,15,8
5075,CA-2023-151071,25/04/2023,29/04/2023,Second Class,MB-18085,Consumer,90049,OFF-BI-10002103,13,2,,904
5076,CA-2020-134572,20/04/2020,22/04/2020,Second Class,SV-20365,Consumer,77070,FUR-TA-10001705,744,5,,1
5077,CA-2020-134572,20/04/2020,22/04/2020,Second Class,SV-20365,Consumer,77070,OFF-ST-10004634,44,5,,84
5078,CA-2020-134572,20/04/2020,22/04/2020,Second Class,SV-20365,Consumer,77070,FUR-TA-10004442,401,2,,59
5079,CA-2023-143217,11/11/2023,17/11/2023,Standard Class,CG-12040,Home Office,53209,OFF-BI-10002949,18,3,8,24
5080,US-2023-133312,25/11/2023,29/11/2023,Standard Class,BD-11500,Consumer,94122,FUR-BO-10002213,359,3,,499
5081,US-2023-133312,25/11/2023,29/11/2023,Standard Class,BD-11500,Consumer,94122,OFF-ST-10001325,10,1,2,48
5082,US-2021-137533,18/12/2021,18/12/2021,Same Day,JK-15640,Home Office,44105,OFF-PA-10003441,20,4,,736
5083,CA-2022-155138,8/9/2022,12/9/2022,Standard Class,JM-15580,Consumer,28110,TEC-AC-10004209,35,4,,168
5084,CA-2022-155138,8/9/2022,12/9/2022,Standard Class,JM-15580,Consumer,28110,OFF-PA-10000501,64,3,,704
5085,CA-2022-108350,6/6/2022,9/6/2022,Second Class,SC-20230,Corporate,1852,OFF-PA-10003656,105,4,48,52
5086,CA-2021-144302,19/06/2021,23/06/2021,Standard Class,ME-17320,Home Office,75081,OFF-BI-10001107,5,2,,792
5087,CA-2021-109001,5/3/2021,9/3/2021,Standard Class,KN-16390,Corporate,19120,TEC-PH-10000562,466,7,,158
5088,CA-2021-109001,5/3/2021,9/3/2021,Standard Class,KN-16390,Corporate,19120,TEC-AC-10001101,10,1,,312
5089,CA-2021-109001,5/3/2021,9/3/2021,Standard Class,KN-16390,Corporate,19120,OFF-BI-10003529,2,3,,556
5090,CA-2023-132738,4/8/2023,7/8/2023,First Class,HM-14860,Corporate,80538,OFF-PA-10001752,7,2,,968
5091,CA-2023-132738,4/8/2023,7/8/2023,First Class,HM-14860,Corporate,80538,OFF-EN-10001141,8,1,,784
5092,CA-2023-156720,30/12/2023,3/1/2024,Standard Class,JM-15580,Consumer,80538,OFF-FA-10003472,3,3,,24
5093,CA-2021-119102,23/05/2021,27/05/2021,Standard Class,KH-16690,Corporate,2895,OFF-ST-10004507,51,3,13,45
5094,US-2020-140452,6/12/2020,10/12/2020,Standard Class,BK-11260,Consumer,60610,OFF-AP-10004036,14,4,,16
5095,US-2020-140452,6/12/2020,10/12/2020,Standard Class,BK-11260,Consumer,60610,FUR-TA-10004086,214,5,,95
5096,US-2020-140452,6/12/2020,10/12/2020,Standard Class,BK-11260,Consumer,60610,TEC-PH-10000307,35,4,,4
5097,US-2020-140452,6/12/2020,10/12/2020,Standard Class,BK-11260,Consumer,60610,FUR-FU-10002088,10,3,,776
5098,US-2020-140452,6/12/2020,10/12/2020,Standard Class,BK-11260,Consumer,60610,OFF-BI-10004965,4,2,,6
5099,US-2020-140452,6/12/2020,10/12/2020,Standard Class,BK-11260,Consumer,60610,OFF-ST-10002485,35,2,,168
5100,CA-2021-141936,7/8/2021,12/8/2021,Standard Class,PN-18775,Home Office,93309,OFF-BI-10002194,19,3,,152
5101,CA-2020-158442,17/03/2020,17/03/2020,Same Day,AZ-10750,Consumer,75217,OFF-AR-10003732,4,2,,448
5102,CA-2020-158442,17/03/2020,17/03/2020,Same Day,AZ-10750,Consumer,75217,OFF-PA-10002195,5,1,,184
5103,CA-2020-158442,17/03/2020,17/03/2020,Same Day,AZ-10750,Consumer,75217,OFF-PA-10002365,15,3,,552
5104,CA-2021-167374,26/03/2021,30/03/2021,Second Class,GM-14500,Consumer,19140,OFF-PA-10001950,40,6,,32
5105,CA-2021-167374,26/03/2021,30/03/2021,Second Class,GM-14500,Consumer,19140,TEC-AC-10004633,16,3,,776
5106,CA-2020-116568,14/12/2020,20/12/2020,Standard Class,BM-11785,Consumer,32725,FUR-CH-10002439,186,4,,304
5107,CA-2021-147102,19/09/2021,26/09/2021,Standard Class,NH-18610,Corporate,31907,TEC-AC-10000682,66,4,23,36
5108,CA-2023-132213,25/04/2023,26/04/2023,First Class,PN-18775,Home Office,37211,OFF-AR-10004078,42,9,,48
5109,CA-2023-132213,25/04/2023,26/04/2023,First Class,PN-18775,Home Office,37211,OFF-AR-10001958,67,5,,92
5110,CA-2020-138450,18/10/2020,22/10/2020,Standard Class,EH-13765,Corporate,19134,OFF-EN-10001335,52,6,,512
5111,CA-2020-138450,18/10/2020,22/10/2020,Standard Class,EH-13765,Corporate,19134,OFF-ST-10003479,186,6,,912
5112,CA-2020-138450,18/10/2020,22/10/2020,Standard Class,EH-13765,Corporate,19134,OFF-PA-10003016,10,4,,48
5113,CA-2021-153073,13/11/2021,13/11/2021,Same Day,HA-14905,Consumer,60610,FUR-FU-10001025,17,9,,496
5114,CA-2022-147970,31/01/2022,2/2/2022,Second Class,AB-10150,Consumer,75220,OFF-PA-10003936,15,3,,552
5115,CA-2022-150658,17/11/2022,22/11/2022,Standard Class,MS-17365,Consumer,88220,OFF-BI-10004140,10,3,,776
5116,CA-2023-125640,25/07/2023,29/07/2023,Standard Class,DD-13570,Consumer,19134,OFF-LA-10004178,3,1,,304
5117,CA-2023-154137,11/11/2023,17/11/2023,Standard Class,MT-17815,Consumer,10009,OFF-ST-10003324,35,1,0,48
5118,CA-2021-127173,26/09/2021,3/10/2021,Standard Class,GM-14500,Consumer,11572,OFF-FA-10004854,34,3,16,44
5119,CA-2021-127173,26/09/2021,3/10/2021,Standard Class,GM-14500,Consumer,11572,TEC-MA-10002859,629,7,296,93
5120,CA-2021-127173,26/09/2021,3/10/2021,Standard Class,GM-14500,Consumer,11572,OFF-BI-10000088,79,9,,56
5121,CA-2020-149538,4/4/2020,8/4/2020,Standard Class,KB-16585,Corporate,70506,OFF-ST-10004180,232,5,9,55
5122,CA-2020-149538,4/4/2020,8/4/2020,Standard Class,KB-16585,Corporate,70506,TEC-AC-10002926,99,2,42,98
5123,CA-2020-149538,4/4/2020,8/4/2020,Standard Class,KB-16585,Corporate,70506,OFF-PA-10003797,19,3,9,44
5124,CA-2020-149538,4/4/2020,8/4/2020,Standard Class,KB-16585,Corporate,70506,OFF-PA-10002195,12,2,6,96
5125,CA-2020-160766,14/09/2020,14/09/2020,Same Day,DM-13015,Consumer,10009,FUR-TA-10001039,464,9,,292
5126,CA-2020-160766,14/09/2020,14/09/2020,Same Day,DM-13015,Consumer,10009,OFF-EN-10001099,68,7,31,46
5127,CA-2020-160766,14/09/2020,14/09/2020,Same Day,DM-13015,Consumer,10009,TEC-MA-10003979,2799,4,1371,96
5128,CA-2020-160766,14/09/2020,14/09/2020,Same Day,DM-13015,Consumer,10009,OFF-AP-10002945,601,2,198,3
5129,CA-2020-160766,14/09/2020,14/09/2020,Same Day,DM-13015,Consumer,10009,TEC-PH-10001536,16,1,4,99
5130,CA-2020-160766,14/09/2020,14/09/2020,Same Day,DM-13015,Consumer,10009,TEC-PH-10000526,287,3,80,97
5131,CA-2020-160766,14/09/2020,14/09/2020,Same Day,DM-13015,Consumer,10009,OFF-PA-10000213,44,9,21,82
5132,CA-2023-146626,29/12/2023,5/1/2024,Standard Class,BP-11185,Corporate,92804,FUR-FU-10002501,101,8,37,12
5133,CA-2021-123330,21/06/2021,27/06/2021,Standard Class,EP-13915,Consumer,32725,TEC-PH-10001819,107,3,,976
5134,CA-2023-155607,26/11/2023,30/11/2023,Standard Class,FG-14260,Home Office,10009,OFF-AP-10001962,58,7,14,73
5135,CA-2023-155607,26/11/2023,30/11/2023,Standard Class,FG-14260,Home Office,10009,OFF-BI-10003364,93,4,,344
5136,CA-2022-151323,23/10/2022,28/10/2022,Standard Class,AB-10255,Home Office,98103,OFF-FA-10002983,17,5,8,5
5137,CA-2021-146696,14/12/2021,19/12/2021,Standard Class,RD-19480,Consumer,92105,OFF-BI-10002432,8,2,,96
5138,CA-2022-128972,13/11/2022,17/11/2022,Standard Class,TS-21430,Corporate,73120,FUR-FU-10003096,30,4,13,36
5139,CA-2023-128335,29/09/2023,5/10/2023,Standard Class,JA-15970,Consumer,10550,OFF-EN-10001539,23,3,10,34
5140,CA-2023-128335,29/09/2023,5/10/2023,Standard Class,JA-15970,Consumer,10550,OFF-PA-10004996,51,5,24,55
5141,CA-2021-154886,8/11/2021,12/11/2021,Standard Class,SW-20455,Consumer,94109,TEC-AC-10001956,119,2,43,9
5142,CA-2022-111213,1/4/2022,5/4/2022,Standard Class,FP-14320,Consumer,10009,FUR-CH-10000454,1317,6,,492
5143,CA-2022-111213,1/4/2022,5/4/2022,Standard Class,FP-14320,Consumer,10009,OFF-SU-10000946,63,8,18,84
5144,CA-2022-111213,1/4/2022,5/4/2022,Standard Class,FP-14320,Consumer,10009,OFF-BI-10004140,3,1,,592
5145,CA-2023-161333,2/2/2023,7/2/2023,Standard Class,JL-15835,Consumer,90045,FUR-FU-10003039,86,2,29,26
5146,CA-2023-161333,2/2/2023,7/2/2023,Standard Class,JL-15835,Consumer,90045,OFF-ST-10000464,139,4,38,4
5147,CA-2023-161333,2/2/2023,7/2/2023,Standard Class,JL-15835,Consumer,90045,OFF-AP-10000252,46,4,16,8
5148,CA-2023-128734,24/12/2023,31/12/2023,Standard Class,JL-15175,Home Office,85224,FUR-FU-10001731,8,4,,544
5149,CA-2023-128734,24/12/2023,31/12/2023,Standard Class,JL-15175,Home Office,85224,FUR-CH-10001394,842,3,,376
5150,CA-2020-141796,21/06/2020,21/06/2020,Same Day,JG-15160,Consumer,11561,TEC-PH-10001578,1214,3,352,85
5151,CA-2023-125101,6/3/2023,10/3/2023,Second Class,SH-19975,Corporate,94109,OFF-ST-10000675,67,2,16,78
5152,CA-2023-169929,25/09/2023,28/09/2023,First Class,LS-17200,Corporate,59601,OFF-ST-10002352,39,5,10,9
5153,US-2020-121566,30/06/2020,6/7/2020,Standard Class,CS-11860,Consumer,10011,OFF-BI-10004528,2,1,,688
5154,US-2020-121566,30/06/2020,6/7/2020,Standard Class,CS-11860,Consumer,10011,OFF-AR-10001026,6,3,2,6
5155,US-2021-124219,7/8/2021,8/8/2021,First Class,KW-16570,Consumer,63122,OFF-BI-10002215,28,4,13,4
5156,US-2021-124219,7/8/2021,8/8/2021,First Class,KW-16570,Consumer,63122,FUR-FU-10000305,212,3,34,94
5157,CA-2023-163006,30/06/2023,4/7/2023,Second Class,GH-14410,Home Office,60653,TEC-PH-10002584,1001,2,,584
5158,CA-2023-163006,30/06/2023,4/7/2023,Second Class,GH-14410,Home Office,60653,FUR-CH-10000229,569,3,,58
5159,CA-2023-163006,30/06/2023,4/7/2023,Second Class,GH-14410,Home Office,60653,FUR-FU-10003799,14,2,,224
5160,CA-2021-156146,26/10/2021,30/10/2021,Second Class,AG-10495,Corporate,85345,TEC-PH-10001700,105,2,,584
5161,CA-2021-156146,26/10/2021,30/10/2021,Second Class,AG-10495,Corporate,85345,TEC-PH-10001527,68,2,,72
5162,CA-2020-111192,30/07/2020,5/8/2020,Standard Class,TS-21430,Corporate,98103,FUR-BO-10002916,1367,8,259,84
5163,CA-2022-115378,18/11/2022,23/11/2022,Second Class,AJ-10945,Consumer,48180,FUR-CH-10000863,301,2,33,96
5164,CA-2021-161627,6/7/2021,11/7/2021,Standard Class,SJ-20215,Consumer,91104,FUR-CH-10003968,170,3,,352
5165,CA-2020-121006,10/11/2020,16/11/2020,Standard Class,SC-20020,Consumer,48640,OFF-AR-10001149,3,2,1,9
5166,CA-2020-121006,10/11/2020,16/11/2020,Standard Class,SC-20020,Consumer,48640,OFF-PA-10000130,12,3,5,84
5167,CA-2020-121006,10/11/2020,16/11/2020,Standard Class,SC-20020,Consumer,48640,OFF-PA-10002479,15,3,7,84
5168,CA-2020-121006,10/11/2020,16/11/2020,Standard Class,SC-20020,Consumer,48640,FUR-CH-10004997,563,3,112,94
5169,CA-2020-121006,10/11/2020,16/11/2020,Standard Class,SC-20020,Consumer,48640,OFF-ST-10004950,62,3,11,94
5170,CA-2020-121006,10/11/2020,16/11/2020,Standard Class,SC-20020,Consumer,48640,OFF-ST-10001490,535,3,160,41
5171,CA-2022-122903,27/05/2022,29/05/2022,Second Class,LA-16780,Corporate,48205,FUR-CH-10002024,3504,5,700,9
5172,CA-2022-122903,27/05/2022,29/05/2022,Second Class,LA-16780,Corporate,48205,OFF-PA-10001790,144,3,69,12
5173,CA-2022-122903,27/05/2022,29/05/2022,Second Class,LA-16780,Corporate,48205,OFF-PA-10000994,314,3,150,55
5174,CA-2021-107741,8/3/2021,10/3/2021,First Class,FC-14335,Corporate,81001,OFF-AR-10002399,3,1,,408
5175,CA-2023-106432,19/10/2023,24/10/2023,Standard Class,CA-12265,Consumer,76706,OFF-BI-10002799,2,2,,72
5176,CA-2023-106432,19/10/2023,24/10/2023,Standard Class,CA-12265,Consumer,76706,FUR-BO-10004360,328,3,,3992
5177,CA-2022-148908,5/11/2022,8/11/2022,First Class,JH-15985,Consumer,94109,OFF-BI-10002082,53,2,,248
5178,CA-2022-123015,26/12/2022,30/12/2022,Standard Class,AJ-10795,Corporate,10024,OFF-BI-10004967,4,3,,992
5179,US-2021-120502,13/04/2021,19/04/2021,Standard Class,BT-11395,Corporate,90036,FUR-FU-10004973,37,2,15,68
5180,US-2021-120502,13/04/2021,19/04/2021,Standard Class,BT-11395,Corporate,90036,TEC-PH-10003645,258,2,,576
5181,US-2021-120502,13/04/2021,19/04/2021,Standard Class,BT-11395,Corporate,90036,OFF-AP-10004980,75,2,29,84
5182,CA-2023-108749,12/9/2023,15/09/2023,First Class,DJ-13510,Corporate,2895,OFF-PA-10003797,45,7,21,36
5183,CA-2023-108749,12/9/2023,15/09/2023,First Class,DJ-13510,Corporate,2895,OFF-BI-10003707,45,3,22,78
5184,CA-2023-163335,24/09/2023,27/09/2023,First Class,AG-10675,Consumer,31907,OFF-ST-10000885,40,3,10,29
5185,CA-2023-163335,24/09/2023,27/09/2023,First Class,AG-10675,Consumer,31907,OFF-BI-10002827,38,7,17,71
5186,CA-2021-134719,10/10/2021,15/10/2021,Standard Class,JD-15790,Consumer,32216,OFF-ST-10004459,1801,6,,632
5187,US-2021-154389,27/11/2021,3/12/2021,Standard Class,EH-14125,Home Office,19140,TEC-PH-10002789,748,8,,752
5188,CA-2021-115567,13/09/2021,18/09/2021,Standard Class,ZC-21910,Consumer,47201,TEC-AC-10001314,199,4,15,96
5189,CA-2021-115567,13/09/2021,18/09/2021,Standard Class,ZC-21910,Consumer,47201,FUR-CH-10000015,1516,7,394,2
5190,US-2023-136679,14/11/2023,18/11/2023,Standard Class,XP-21865,Consumer,77506,TEC-AC-10004855,167,6,,952
5191,US-2023-136679,14/11/2023,18/11/2023,Standard Class,XP-21865,Consumer,77506,OFF-AR-10003582,45,2,,4
5192,US-2023-141943,5/5/2023,9/5/2023,Standard Class,DK-12985,Consumer,94122,OFF-EN-10003448,23,2,11,16
5193,CA-2020-101560,28/11/2020,1/12/2020,Second Class,CS-12250,Corporate,29203,FUR-FU-10003773,397,5,43,6
5194,CA-2020-101560,28/11/2020,1/12/2020,Second Class,CS-12250,Corporate,29203,OFF-PA-10001363,85,7,40,96
5195,CA-2020-101560,28/11/2020,1/12/2020,Second Class,CS-12250,Corporate,29203,OFF-AR-10004757,13,4,4,12
5196,CA-2020-101560,28/11/2020,1/12/2020,Second Class,CS-12250,Corporate,29203,OFF-BI-10000309,45,3,22,66
5197,CA-2020-159709,10/5/2020,15/05/2020,Standard Class,AI-10855,Consumer,98031,OFF-EN-10001434,158,3,77,13
5198,CA-2020-159709,10/5/2020,15/05/2020,Standard Class,AI-10855,Consumer,98031,TEC-PH-10003988,43,5,,6
5199,CA-2022-103982,3/3/2022,8/3/2022,Standard Class,AA-10315,Consumer,78664,OFF-SU-10000151,3930,3,,72
5200,CA-2022-103982,3/3/2022,8/3/2022,Standard Class,AA-10315,Consumer,78664,OFF-FA-10001332,2,1,,304
5201,CA-2022-103982,3/3/2022,8/3/2022,Standard Class,AA-10315,Consumer,78664,TEC-PH-10000895,431,3,,976
5202,CA-2022-103982,3/3/2022,8/3/2022,Standard Class,AA-10315,Consumer,78664,TEC-AC-10002857,41,7,,72
5203,CA-2021-142454,15/08/2021,19/08/2021,Standard Class,RE-19450,Consumer,94601,FUR-FU-10004018,104,7,28,23
5204,CA-2021-142454,15/08/2021,19/08/2021,Standard Class,RE-19450,Consumer,94601,OFF-ST-10003638,70,3,18,26
5205,CA-2021-102016,12/9/2021,18/09/2021,Standard Class,TM-21010,Consumer,13021,OFF-AR-10004685,9,2,3,26
5206,CA-2021-102016,12/9/2021,18/09/2021,Standard Class,TM-21010,Consumer,13021,OFF-ST-10001713,105,2,4,98
5207,CA-2021-102016,12/9/2021,18/09/2021,Standard Class,TM-21010,Consumer,13021,OFF-FA-10000490,1,1,0,24
5208,CA-2021-102016,12/9/2021,18/09/2021,Standard Class,TM-21010,Consumer,13021,OFF-LA-10002043,20,2,9,7
5209,CA-2021-102016,12/9/2021,18/09/2021,Standard Class,TM-21010,Consumer,13021,OFF-PA-10002464,28,5,14,9
5210,CA-2021-102016,12/9/2021,18/09/2021,Standard Class,TM-21010,Consumer,13021,OFF-EN-10002504,27,1,12,18
5211,CA-2021-156755,12/1/2021,18/01/2021,Standard Class,YS-21880,Corporate,19711,OFF-ST-10002615,465,3,120,18
5212,CA-2021-130876,12/5/2021,16/05/2021,Second Class,AZ-10750,Consumer,10024,OFF-ST-10004258,36,3,9,63
5213,CA-2022-145898,26/09/2022,26/09/2022,Same Day,CM-12445,Consumer,92374,OFF-ST-10004507,51,3,13,45
5214,CA-2022-145898,26/09/2022,26/09/2022,Same Day,CM-12445,Consumer,92374,OFF-LA-10000262,7,3,3,83
5215,CA-2022-145898,26/09/2022,26/09/2022,Same Day,CM-12445,Consumer,92374,OFF-AR-10002445,35,5,13,4
5216,CA-2022-145898,26/09/2022,26/09/2022,Same Day,CM-12445,Consumer,92374,OFF-PA-10001667,29,5,13,9
5217,US-2023-159562,9/9/2023,15/09/2023,Standard Class,JB-16000,Consumer,48066,OFF-EN-10000461,17,2,8,48
5218,CA-2023-134635,15/04/2023,17/04/2023,Second Class,NS-18640,Corporate,90049,OFF-PA-10002254,79,3,36,14
5219,CA-2023-167080,10/6/2023,14/06/2023,Standard Class,LC-16930,Corporate,10011,OFF-AR-10001868,8,5,4,4
5220,CA-2023-145653,1/9/2023,1/9/2023,Same Day,CA-12775,Consumer,48205,FUR-CH-10004875,498,7,134,26
5221,CA-2020-140487,14/06/2020,20/06/2020,Standard Class,SR-20425,Home Office,48234,FUR-BO-10000711,212,3,57,94
5222,CA-2023-117401,18/05/2023,22/05/2023,Second Class,PP-18955,Home Office,65807,OFF-AP-10000938,706,7,197,86
5223,CA-2023-117401,18/05/2023,22/05/2023,Second Class,PP-18955,Home Office,65807,TEC-PH-10003555,114,5,2,95
5224,CA-2023-117401,18/05/2023,22/05/2023,Second Class,PP-18955,Home Office,65807,OFF-BI-10001267,43,7,20,19
5225,US-2023-109582,12/9/2023,17/09/2023,Second Class,JM-15865,Consumer,90036,OFF-PA-10004071,166,3,79,44
5226,CA-2022-119865,21/06/2022,26/06/2022,Standard Class,AS-10090,Consumer,10011,OFF-BI-10001553,36,5,,56
5227,CA-2022-119865,21/06/2022,26/06/2022,Standard Class,AS-10090,Consumer,10011,OFF-BI-10003007,186,6,,144
5228,CA-2022-119865,21/06/2022,26/06/2022,Standard Class,AS-10090,Consumer,10011,FUR-BO-10003272,353,2,,568
5229,US-2020-147648,26/11/2020,1/12/2020,Standard Class,LS-16975,Home Office,94109,OFF-PA-10001033,81,2,40,98
5230,CA-2023-124436,19/03/2023,22/03/2023,Second Class,SA-20830,Consumer,93727,OFF-BI-10001553,14,2,,624
5231,CA-2023-124436,19/03/2023,22/03/2023,Second Class,SA-20830,Consumer,93727,FUR-TA-10001095,697,5,,16
5232,CA-2023-124436,19/03/2023,22/03/2023,Second Class,SA-20830,Consumer,93727,FUR-FU-10001185,30,1,12,93
5233,CA-2023-124436,19/03/2023,22/03/2023,Second Class,SA-20830,Consumer,93727,OFF-BI-10000343,27,7,,496
5234,CA-2020-115084,18/10/2020,22/10/2020,Standard Class,LS-17200,Corporate,71854,FUR-CH-10004626,605,6,145,34
5235,CA-2023-131037,22/08/2023,23/08/2023,First Class,TM-21490,Consumer,94110,FUR-TA-10001768,210,1,,8
5236,CA-2022-111143,19/11/2022,22/11/2022,First Class,TT-21265,Corporate,46203,OFF-AP-10001947,54,3,15,96
5237,CA-2020-166744,20/09/2020,24/09/2020,Standard Class,DN-13690,Consumer,21044,FUR-FU-10004952,164,3,50,22
5238,CA-2020-166744,20/09/2020,24/09/2020,Standard Class,DN-13690,Consumer,21044,FUR-BO-10001337,362,3,36,94
5239,CA-2020-166744,20/09/2020,24/09/2020,Standard Class,DN-13690,Consumer,21044,TEC-AC-10003628,59,2,26,98
5240,CA-2022-116561,11/9/2022,17/09/2022,Standard Class,EB-14110,Consumer,95123,OFF-ST-10004186,332,3,6,94
5241,CA-2022-116561,11/9/2022,17/09/2022,Standard Class,EB-14110,Consumer,95123,OFF-BI-10001658,39,2,,872
5242,CA-2022-110730,23/09/2022,26/09/2022,Second Class,CM-11815,Corporate,98115,OFF-SU-10004737,13,2,3,68
5243,CA-2023-146367,4/8/2023,8/8/2023,Standard Class,HM-14860,Corporate,75007,OFF-BI-10002827,3,3,,318
5244,CA-2022-149454,25/07/2022,26/07/2022,First Class,KM-16375,Home Office,22204,OFF-BI-10003694,10,1,4,44
5245,CA-2022-156265,2/8/2022,4/8/2022,Second Class,BF-11020,Corporate,90032,FUR-TA-10001691,136,2,,464
5246,CA-2022-156265,2/8/2022,4/8/2022,Second Class,BF-11020,Corporate,90032,TEC-PH-10001918,333,3,,576
5247,CA-2022-156265,2/8/2022,4/8/2022,Second Class,BF-11020,Corporate,90032,OFF-BI-10000285,12,2,,544
5248,US-2021-168914,21/05/2021,27/05/2021,Standard Class,JE-15745,Consumer,60423,OFF-AP-10000358,20,8,,768
5249,US-2023-110989,3/11/2023,5/11/2023,Second Class,EJ-14155,Consumer,98105,TEC-AC-10002345,43,3,10,5
5250,CA-2021-106215,16/04/2021,21/04/2021,Standard Class,BN-11470,Corporate,19143,OFF-FA-10001229,12,4,,576
5251,US-2022-169369,12/12/2022,18/12/2022,Standard Class,EC-14050,Consumer,31907,TEC-AC-10001314,249,5,19,95
5252,US-2022-169369,12/12/2022,18/12/2022,Standard Class,EC-14050,Consumer,31907,OFF-PA-10004438,49,4,23,12
5253,CA-2021-132318,30/10/2021,2/11/2021,First Class,TT-21220,Consumer,23464,OFF-AP-10000026,182,3,53,91
5254,US-2020-131982,7/3/2020,11/3/2020,Second Class,NP-18685,Home Office,98198,OFF-BI-10004224,107,2,,648
5255,CA-2021-125185,5/3/2021,7/3/2021,Second Class,AH-10195,Corporate,18018,FUR-CH-10002647,99,2,,372
5256,CA-2021-125185,5/3/2021,7/3/2021,Second Class,AH-10195,Corporate,18018,FUR-FU-10003247,33,2,,568
5257,CA-2022-130078,8/8/2022,14/08/2022,Standard Class,CC-12145,Consumer,73120,OFF-PA-10003270,10,2,4,56
5258,US-2023-114034,3/1/2023,8/1/2023,Standard Class,DL-13315,Consumer,91730,OFF-PA-10004735,38,6,18,88
5259,US-2023-115595,9/10/2023,11/10/2023,First Class,XP-21865,Consumer,90032,OFF-PA-10001745,35,5,16,2
5260,CA-2023-158722,20/10/2023,26/10/2023,Standard Class,MA-17560,Home Office,19120,OFF-PA-10000176,45,3,,528
5261,CA-2020-105165,7/9/2020,10/9/2020,First Class,SZ-20035,Home Office,77036,TEC-PH-10000675,196,3,,776
5262,CA-2020-105165,7/9/2020,10/9/2020,First Class,SZ-20035,Home Office,77036,OFF-BI-10000050,2,2,,92
5263,CA-2020-105165,7/9/2020,10/9/2020,First Class,SZ-20035,Home Office,77036,FUR-TA-10004154,200,1,,795
5264,CA-2020-105165,7/9/2020,10/9/2020,First Class,SZ-20035,Home Office,77036,TEC-AC-10002718,46,4,,688
5265,CA-2020-105165,7/9/2020,10/9/2020,First Class,SZ-20035,Home Office,77036,OFF-AR-10003179,21,3,,864
5266,CA-2023-147452,30/09/2023,3/10/2023,First Class,CS-11845,Corporate,98103,OFF-PA-10001838,11,2,5,76
5267,CA-2023-147452,30/09/2023,3/10/2023,First Class,CS-11845,Corporate,98103,OFF-PA-10004039,167,3,82,94
5268,CA-2023-147452,30/09/2023,3/10/2023,First Class,CS-11845,Corporate,98103,OFF-AP-10001626,3,1,1,89
5269,US-2023-114657,16/11/2023,21/11/2023,Standard Class,MH-18115,Home Office,10701,TEC-MA-10003173,52,4,24,44
5270,CA-2023-144484,11/9/2023,11/9/2023,Same Day,CB-12025,Consumer,94110,FUR-FU-10000260,32,4,11,36
5271,CA-2023-144484,11/9/2023,11/9/2023,Same Day,CB-12025,Consumer,94110,OFF-AP-10004487,406,5,113,6
5272,CA-2023-125913,16/01/2023,16/01/2023,Same Day,JO-15145,Corporate,90008,FUR-FU-10001487,27,4,8,92
5273,CA-2023-125913,16/01/2023,16/01/2023,Same Day,JO-15145,Corporate,90008,FUR-TA-10001520,399,7,,672
5274,US-2022-158309,26/11/2022,29/11/2022,First Class,PA-19060,Home Office,33142,OFF-BI-10000145,3,4,,744
5275,CA-2021-162887,7/11/2021,9/11/2021,Second Class,SV-20785,Consumer,42420,FUR-CH-10000595,715,3,178,2
5276,CA-2023-147333,14/12/2023,20/12/2023,Standard Class,KL-16555,Corporate,72701,TEC-AC-10004469,159,4,70,8
